report_date,narrative,trend,primal_desc,choice_600_900,select_600_900,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date
11/19/2024,,,Primal Flank,149.37,148.15,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/19/2024 14:54:15
11/18/2024,,,Primal Rib,578.50,462.23,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/18/2024 14:40:57
11/18/2024,,,Primal Chuck,243.22,239.05,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/18/2024 14:40:57
11/18/2024,,,Primal Round,247.17,244.27,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/18/2024 14:40:57
11/18/2024,,,Primal Loin,395.85,318.61,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/18/2024 14:40:57
11/18/2024,,,Primal Brisket,242.39,238.22,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/18/2024 14:40:57
11/18/2024,,,Primal Plate,180.60,180.60,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/18/2024 14:40:57
11/18/2024,,,Primal Flank,153.39,151.68,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/18/2024 14:40:57
11/15/2024,,,Primal Rib,564.17,466.30,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/15/2024 14:43:26
11/15/2024,,,Primal Chuck,243.53,238.11,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/15/2024 14:43:26
11/15/2024,,,Primal Round,246.53,247.45,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/15/2024 14:43:26
11/15/2024,,,Primal Loin,386.14,320.12,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/15/2024 14:43:26
11/15/2024,,,Primal Brisket,240.25,230.19,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/15/2024 14:43:26
11/15/2024,,,Primal Plate,178.92,178.92,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/15/2024 14:43:26
11/15/2024,,,Primal Flank,154.61,151.38,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/15/2024 14:43:26
11/14/2024,,,Primal Rib,563.76,463.68,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/14/2024 14:48:38
11/14/2024,,,Primal Chuck,244.47,240.63,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/14/2024 14:48:38
11/14/2024,,,Primal Round,248.12,248.47,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/14/2024 14:48:38
11/14/2024,,,Primal Loin,386.12,318.06,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/14/2024 14:48:38
11/14/2024,,,Primal Brisket,234.22,230.40,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/14/2024 14:48:38
11/14/2024,,,Primal Plate,180.56,180.56,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/14/2024 14:48:38
11/14/2024,,,Primal Flank,156.28,156.03,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/14/2024 14:48:38
11/13/2024,,,Primal Rib,563.88,462.51,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/13/2024 14:44:58
11/13/2024,,,Primal Chuck,246.92,245.44,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/13/2024 14:44:58
11/13/2024,,,Primal Round,251.63,250.37,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/13/2024 14:44:58
11/13/2024,,,Primal Loin,392.12,317.95,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/13/2024 14:44:58
11/13/2024,,,Primal Brisket,234.57,232.02,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/13/2024 14:44:58
11/13/2024,,,Primal Plate,183.67,183.67,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/13/2024 14:44:58
11/13/2024,,,Primal Flank,159.53,156.23,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/13/2024 14:44:58
11/12/2024,,,Primal Rib,556.69,466.42,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/12/2024 14:57:42
11/12/2024,,,Primal Chuck,249.17,244.33,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/12/2024 14:57:42
11/12/2024,,,Primal Round,252.58,252.18,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/12/2024 14:57:42
11/12/2024,,,Primal Loin,396.88,321.26,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/12/2024 14:57:42
11/12/2024,,,Primal Brisket,238.40,232.47,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/12/2024 14:57:42
11/12/2024,,,Primal Plate,184.62,184.62,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/12/2024 14:57:42
11/12/2024,,,Primal Flank,159.31,154.61,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/12/2024 14:57:42
11/11/2024,,,Primal Rib,553.21,471.16,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/11/2024 14:50:59
11/11/2024,,,Primal Chuck,250.69,244.73,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/11/2024 14:50:59
11/11/2024,,,Primal Round,255.54,259.89,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/11/2024 14:50:59
11/11/2024,,,Primal Loin,393.76,319.37,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/11/2024 14:50:59
11/11/2024,,,Primal Brisket,237.72,229.88,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/11/2024 14:50:59
11/11/2024,,,Primal Plate,183.48,183.48,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/11/2024 14:50:59
11/11/2024,,,Primal Flank,159.69,159.07,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/11/2024 14:50:59
11/08/2024,,,Primal Rib,556.20,456.73,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/08/2024 14:43:40
11/08/2024,,,Primal Chuck,247.16,246.75,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/08/2024 14:43:40
11/08/2024,,,Primal Round,258.10,257.40,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/08/2024 14:43:40
11/08/2024,,,Primal Loin,393.78,316.37,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/08/2024 14:43:40
11/08/2024,,,Primal Brisket,240.47,227.57,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/08/2024 14:43:40
11/08/2024,,,Primal Plate,179.58,179.58,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/08/2024 14:43:40
11/08/2024,,,Primal Flank,159.17,158.34,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/08/2024 14:43:40
11/07/2024,,,Primal Rib,557.19,454.74,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/07/2024 14:51:52
11/07/2024,,,Primal Chuck,248.95,250.21,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/07/2024 14:51:52
11/07/2024,,,Primal Round,258.99,257.02,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/07/2024 14:51:52
11/07/2024,,,Primal Loin,397.68,315.99,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/07/2024 14:51:52
11/07/2024,,,Primal Brisket,238.68,228.85,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/07/2024 14:51:52
11/07/2024,,,Primal Plate,178.35,178.35,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/07/2024 14:51:52
11/07/2024,,,Primal Flank,160.32,156.17,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/07/2024 14:51:52
11/06/2024,,,Primal Rib,563.60,459.90,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/06/2024 14:45:20
11/06/2024,,,Primal Chuck,264.56,258.35,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/06/2024 14:45:20
11/06/2024,,,Primal Round,260.49,259.20,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/06/2024 14:45:20
11/06/2024,,,Primal Loin,399.48,315.54,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/06/2024 14:45:20
11/06/2024,,,Primal Brisket,239.03,229.67,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/06/2024 14:45:20
11/06/2024,,,Primal Plate,178.49,178.49,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/06/2024 14:45:20
11/06/2024,,,Primal Flank,161.39,157.39,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/06/2024 14:45:20
11/05/2024,,,Primal Rib,562.25,454.64,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/05/2024 14:52:33
11/05/2024,,,Primal Chuck,269.60,262.99,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/05/2024 14:52:33
11/05/2024,,,Primal Round,264.60,261.01,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/05/2024 14:52:33
11/05/2024,,,Primal Loin,395.31,317.53,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/05/2024 14:52:33
11/05/2024,,,Primal Brisket,237.43,231.24,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/05/2024 14:52:33
11/05/2024,,,Primal Plate,181.91,181.91,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/05/2024 14:52:33
11/05/2024,,,Primal Flank,163.95,160.92,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/05/2024 14:52:33
11/04/2024,,,Primal Rib,558.48,447.93,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/04/2024 14:50:16
11/04/2024,,,Primal Chuck,273.80,269.54,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/04/2024 14:50:16
11/04/2024,,,Primal Round,263.40,257.95,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/04/2024 14:50:16
11/04/2024,,,Primal Loin,392.20,322.95,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/04/2024 14:50:16
11/04/2024,,,Primal Brisket,235.68,237.87,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/04/2024 14:50:16
11/04/2024,,,Primal Plate,181.69,181.69,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/04/2024 14:50:16
11/04/2024,,,Primal Flank,161.39,159.54,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/04/2024 14:50:16
11/01/2024,,,Primal Rib,559.45,446.16,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/01/2024 14:48:52
11/01/2024,,,Primal Chuck,273.51,267.74,National Daily Boxed Beef Cutout & Boxed Beef Cuts - Negotiated Sales - PM (PDF) (LM_XB403),AMS_2453,2453,"Des Moines, IA",LS-NW,Des Moines,IA,"Des Moines, IA",Des Moines,IA,Direct Livestock - LMR Beef,Direct Livestock - LMR Beef,11/01/2024 14:48:52
